Date,Open,High,Low,Close,Volume,Returns,Returns_VIX,Returns_SP500,Returns_Nasdaq,ES,MS,IV,MF,SF,MFCST,EFCST
2018-01-02,20.799999237060547,21.474000930786133,20.733333587646484,21.368667602539062,65283000,2.9484572024129463,-11.503618736210486,0.8303361477520088,1.4994048369718627,2,1,-2,1,1,0,0
2018-01-03,21.399999618530277,21.683332443237305,21.036666870117188,21.149999618530277,67822500,-1.0233112708571634,-6.345965303826762,0.6398818768781567,0.8367449746625955,-1,1,-2,1,1,0,0
2018-01-04,20.857999801635746,21.23666763305664,20.3786678314209,20.974666595458984,149194500,-0.8289977599700626,0.7650344417148736,0.40286360805039667,0.17522212021183758,-1,0,1,0,0,0,0
2018-01-05,21.107999801635746,21.14933204650879,20.799999237060547,21.10533332824707,68868000,0.6229740634655645,0.0,0.7033767443369587,0.8286330434974509,1,1,0,1,1,0,0
2018-01-08,21.06666755676269,22.468000411987305,21.03333282470703,22.42733383178711,147891000,6.263821959024418,3.253798069916325,0.16623439316436617,0.2918784113631334,2,0,2,0,0,0,0
2018-01-09,22.3439998626709,22.58666610717773,21.82666778564453,22.246000289916992,107199000,-0.808538113492141,5.882347048478298,0.13029315960912946,0.08648321927422487,-1,0,2,0,0,0,0
2018-01-10,22.14666748046875,22.46666717529297,22.0,22.31999969482422,64648500,0.3326413914539472,-2.5793673695410413,-0.11122268282528491,-0.13973814485326308,0,0,-2,0,0,0,0
2018-01-11,22.34933280944824,22.98733329772949,22.21733283996582,22.530000686645508,99682500,0.9408646715617364,0.6110022554106864,0.7033646478779465,0.81371905730796,1,1,1,1,1,0,0
2018-01-12,22.57533264160156,22.694000244140625,22.244667053222656,22.4146671295166,72376500,-0.5119110235858537,2.83400536161873,0.6749602987881076,0.683330258349435,-1,1,2,1,1,0,0
2018-01-16,22.502666473388672,23.0,22.31999969482422,22.67066764831543,97114500,1.1421116241414841,14.763779749288775,-0.3524487622672101,-0.5146647581198649,1,0,2,0,-1,0,0
2018-01-17,22.697999954223636,23.26666641235352,22.649999618530277,23.143999099731445,106552500,2.087858455510405,2.1440823608199766,0.9415051560751175,1.0325726097745402,1,1,1,1,1,0,0
2018-01-18,23.044666290283203,23.48666763305664,22.916000366210938,22.971332550048828,85287000,-0.7460532163804823,2.6028583004898964,-0.16163897301626484,-0.030554877784838563,-1,0,2,0,0,0,0
2018-01-19,23.0,23.37266731262207,22.84000015258789,23.334667205810547,73324500,1.5816873268893028,-7.774139022143589,0.43852351128388367,0.552765937796762,1,0,-2,0,1,0,0
2018-01-22,23.293333053588867,23.85533332824707,23.280000686645508,23.437332153320312,93156000,0.43996748101984284,-2.129553815831031,0.8066726499347698,0.9766383896178787,0,1,-1,1,1,0,0
2018-01-23,24.0,24.03333282470703,23.399999618530277,23.519332885742188,81981000,0.34987229726255453,0.6346387143536081,0.21743654797181655,0.7054541547735882,0,0,1,0,1,0,0
2018-01-24,23.6386661529541,23.649999618530277,22.90133285522461,23.05933380126953,79312500,-1.9558338950656062,3.333332187778648,-0.05599757022828333,-0.6062764347220195,-1,0,2,0,-1,0,0
2018-01-25,23.218000411987305,23.280000686645508,22.426666259765625,22.50933265686035,101104500,-2.385156263182675,0.959020524118448,0.060262090189389106,-0.05259434600574098,-1,0,1,0,0,0,0
2018-01-26,22.76666641235352,22.933332443237305,22.38066673278809,22.856666564941406,68091000,1.5430662178036458,-4.317789320329979,1.1841196508761032,1.2765864086942358,1,1,-2,1,1,0,0
2018-01-29,22.656667709350582,23.38999938964844,22.552000045776367,23.302000045776367,71206500,1.9483745784611983,24.90974952966125,-0.6731974332887192,-0.5230676373521703,1,-1,2,-1,-1,0,0
2018-01-30,23.00933265686035,23.218000411987305,22.81133270263672,23.05466651916504,70765500,-1.0614261699658623,6.864160395890595,-1.0898815620283941,-0.8575597858458073,-1,-1,2,-1,-1,0,0
2018-01-31,23.167333602905277,23.746000289916992,23.012666702270508,23.62066650390625,93211500,2.455034360487063,-8.451656546477693,0.048898537308339485,0.12158087591922495,1,0,-2,0,0,0,0
2018-02-01,23.399999618530277,23.977333068847656,23.242000579833984,23.28333282470703,62965500,-1.4281293846785892,-0.5169844536294876,-0.06480882520516484,-0.345681527239039,-1,0,-1,0,0,0,-1
2018-02-02,23.22933387756348,23.46333312988281,22.700666427612305,22.916667938232425,55572000,-1.5747955382294787,28.50778858789582,-2.120854792396809,-1.9619877800439611,-1,-1,2,-1,-1,0,-1
2018-02-05,22.531333923339844,22.96466636657715,22.200000762939453,22.208667755126957,66961500,-3.089455173037159,115.59792516603906,-4.097922480422822,-3.776029426818206,-2,-2,2,-2,-2,0,-1
2018-02-06,21.680667877197266,22.4146671295166,21.56666755676269,22.264667510986328,76326000,0.2521527021648762,-19.667739047719902,1.7440920592313836,2.1291634514759794,0,1,-2,1,1,0,-1
2018-02-07,22.59933280944824,23.06666755676269,22.37733268737793,23.0,104538000,3.302687941110416,-7.505003450150694,-0.5001588416939429,-0.8979901768450649,2,-1,-2,-1,-1,0,-1
2018-02-08,22.88733291625977,23.2413330078125,20.97333335876465,21.01533317565918,154719000,-8.62898619278617,20.663539981343337,-3.753641975808808,-3.897059052633367,-2,-2,2,-2,-2,0,-1
2018-02-09,21.32866668701172,21.398666381835938,19.65066719055176,20.69466781616211,194005500,-1.5258637910555595,-13.15002910616373,1.4936090208494734,1.4361484143950776,-1,1,-2,1,1,0,-1
2018-02-12,21.07533264160156,21.2053337097168,20.416667938232425,21.048667907714844,93417000,1.7105860055229627,-11.87198526838975,1.3914584754042503,1.5633119387545413,1,1,-2,1,1,0,-1
2018-02-13,21.001333236694336,21.612667083740234,20.833999633789062,21.577333450317383,68403000,2.5116342037434514,-2.4990288236790614,0.26129297463290957,0.4518760471846628,2,0,-1,0,0,0,-1
2018-02-14,21.389333724975582,21.744667053222656,21.23466682434082,21.48733329772949,59260500,-0.4171050736881954,-22.867437891433283,1.3402458257245842,1.855138951972446,0,1,-2,1,1,0,-1
2018-02-15,21.63333320617676,22.274667739868164,21.49333381652832,22.271333694458008,88693500,3.6486630791516816,-0.6749795772083567,1.2069112762299383,1.5791721388197733,2,1,-1,1,1,0,-1
2018-02-16,22.166667938232425,22.874666213989254,22.10933303833008,22.36599922180176,84639000,0.4250554934988493,1.7250388822956486,0.03734693722488025,-0.2337232017212143,0,0,1,0,0,0,-1
2018-02-20,22.29800033569336,22.7226676940918,22.100000381469727,22.31800079345703,60141000,-0.2146044443118056,5.85817754691822,-0.5841389459353419,-0.07127809213746117,0,-1,2,-1,0,0,-1
2018-02-21,22.402000427246094,22.645999908447266,22.211332321166992,22.21999931335449,48294000,-0.43911406317036494,-2.815533558085659,-0.5496503128179286,-0.22227521345865586,0,-1,-2,-1,0,0,-1
2018-02-22,22.368667602539062,23.16266632080078,22.31666755676269,23.077999114990234,104547000,3.8613853652105012,-6.493512061359841,0.09735510790762625,-0.11277192249036228,2,0,-2,0,0,0,-1
2018-02-23,23.18866729736328,23.666000366210938,23.13999938964844,23.46999931335449,87261000,1.6985883239315713,-11.912391154018309,1.602837635051313,1.7655853911321184,1,1,-2,1,1,0,-1
2018-02-26,23.56666755676269,23.933332443237305,23.49066734313965,23.827999114990234,65100000,1.525350712013207,-4.184351667437969,1.1757015343810906,1.1457728518214694,1,1,-2,1,1,0,-1
2018-02-27,23.75,23.99933242797852,23.333999633789062,23.39933204650879,71961000,-1.7990057260484416,17.658227393497672,-1.2706888443829278,-1.2276541780296912,-1,-1,2,-1,-1,0,-1
2018-02-28,23.50466728210449,23.682666778564453,22.814666748046875,22.87066650390625,91045500,-2.259318947873201,6.777838722644836,-1.1095788639207016,-0.7822318343237544,-1,-1,2,-1,-1,0,-1
2018-03-01,23.000667572021484,23.244667053222656,22.00466728210449,22.062000274658203,103284000,-3.535822749677753,13.198986808738677,-1.3324399541987275,-1.271134097305937,-2,-1,2,-1,-1,0,1
2018-03-02,21.798667907714844,22.347999572753903,21.531333923339844,22.341333389282227,76392000,1.2661277814635996,-12.817086109366038,0.5071602744632031,1.0766577810490618,1,1,-2,1,1,0,1
2018-03-05,22.159332275390625,22.51666641235352,21.952667236328125,22.22333335876465,57357000,-0.5281691493587704,-4.389997976788962,1.1032026532745043,1.0035980607796535,-1,1,-2,1,1,0,1
2018-03-06,22.25,22.42466735839844,21.802000045776367,21.8799991607666,64285500,-1.5449266428910424,-1.975434815416921,0.2638858606169414,0.5633806944698394,-1,0,-1,0,1,0,1
2018-03-07,21.69599914550781,22.166667938232425,21.44933319091797,22.15333366394043,75109500,1.2492436638843696,-3.267975825291858,-0.0483874720566102,0.3342390677999907,1,0,-2,0,0,0,1
2018-03-08,22.19066619873047,22.21999931335449,21.751333236694336,21.940000534057617,53493000,-0.9629843215428147,-6.869365414593254,0.4463078207817217,0.42316850712147414,-1,0,-2,0,0,0,1
2018-03-09,21.606666564941406,21.89933204650879,21.4913330078125,21.81133270263672,82602000,-0.5864531827206032,-11.4873063303214,1.737883151892694,1.7886477397908829,-1,1,-2,1,1,0,1
2018-03-12,21.90733337402344,23.1473331451416,21.76666641235352,23.03400039672852,123960000,5.605653312252645,7.786880894223391,-0.1273985129042532,0.3638468022845176,2,0,2,0,0,0,1
2018-03-13,21.90733337402344,23.1473331451416,21.76666641235352,22.78933334350586,89487000,-1.0621995702379539,3.612171471128467,-0.6363576551088879,-1.018803376565769,-1,-1,2,-1,-1,0,1
2018-03-14,22.450666427612305,22.65399932861328,21.595333099365234,21.775333404541016,119511000,-4.449449765294677,5.382257738439855,-0.5724521948562322,-0.18905190479496792,-2,-1,2,-1,0,0,1
2018-03-15,21.958667755126957,22.190000534057617,21.406667709350582,21.706666946411133,98472000,-0.3153405592199232,-3.7144480943228753,-0.0781930531963182,-0.2010164870253739,0,0,-2,0,0,0,1
2018-03-16,21.52866744995117,21.82666778564453,21.271333694458008,21.42333221435547,91759500,-1.305288982206032,-4.76190448816719,0.1703447167811456,0.003341468591111507,-1,0,-2,0,0,0,1
2018-03-19,21.100000381469727,21.38333320617676,20.64466667175293,20.90399932861328,112264500,-2.4241461624452176,20.379748279477994,-1.4204195388793028,-1.8410876743346405,-1,-1,2,-1,-1,0,1
2018-03-20,20.9913330078125,21.083332061767575,20.583999633789062,20.703332901000977,71464500,-0.9599427576407971,-4.311249606145551,0.14818054520648882,0.27313336263987686,-1,0,-2,0,0,0,1
2018-03-21,20.683332443237305,21.496000289916992,20.679332733154297,21.101999282836918,89376000,1.9256145072983122,-1.8681326282152133,-0.18439898833508828,-0.25813405387026256,1,0,-1,0,0,0,1
2018-03-22,20.926000595092773,21.25466728210449,20.545333862304688,20.606666564941406,74097000,-2.3473260104713622,30.683087093850105,-2.5162888405856454,-2.4316243787705694,-1,-2,2,-2,-1,0,1
2018-03-23,20.75,20.75,20.030000686645508,20.1026668548584,99823500,-2.4458090225057294,6.555272821949254,-2.096688071186603,-2.4280454776577365,-1,-1,2,-1,-1,0,1
2018-03-26,20.48933219909668,20.506000518798828,19.423999786376957,20.27866744995117,125628000,0.8755086892873409,-15.440289597940582,2.715725576151251,3.25869974892794,1,2,-2,2,2,0,1
2018-03-27,20.26666641235352,20.284666061401367,18.478666305541992,18.61199951171875,208080000,-8.218823758246662,6.990010772029942,-1.7276308813847896,-2.93232887461754,-2,-1,2,-1,-2,0,1
2018-03-28,17.6386661529541,17.91200065612793,16.80666732788086,17.185333251953125,315021000,-7.66530355251378,1.6444481743706607,-0.291665716625622,-0.8500740871404622,-2,0,1,0,-1,0,1
2018-03-29,17.099332809448242,18.06399917602539,16.547332763671875,17.742000579833984,227560500,3.2392000767142104,-12.680373500047992,1.3769718690019195,1.6436384342549237,2,1,-2,1,1,0,1
2018-04-02,17.083999633789062,17.35533332824707,16.305999755859375,16.832000732421875,241710000,-5.1290712302559545,18.27742439349034,-2.2337423560165104,-2.7370487903107033,-2,-1,2,-1,-2,0,0
2018-04-03,17.988000869750977,18.22333335876465,16.965999603271484,17.8353328704834,282666000,5.960860827013281,-10.668926199096019,1.2614865848792123,1.0357849172203615,2,1,-2,1,1,0,0
2018-04-04,16.851999282836914,19.224666595458984,16.799999237060547,19.12933349609375,298450500,7.255264788199489,-4.928914202488288,1.156648273982852,1.4526150975879393,2,1,-2,1,1,0,0
2018-04-05,19.28933334350586,20.417333602905277,19.21333312988281,20.381332397460938,286816500,6.544916484533281,-5.583245073292675,0.6862863657553842,0.48905714444793524,2,1,-2,1,0,0,0
2018-04-06,20.06666755676269,20.618667602539062,19.700000762939453,19.953332901000977,202804500,-2.0999583742291605,13.46356475795858,-2.1920248779842444,-2.281336892440333,-1,-1,2,-1,-1,0,0
2018-04-09,20.024667739868164,20.63333320617676,19.28066635131836,19.310667037963867,153747000,-3.220844689083846,1.3029348051544432,0.33365488963206236,0.5094637853234829,-2,0,1,0,1,0,0
2018-04-10,19.93133354187012,20.47333335876465,19.57866668701172,20.31333351135254,164847000,5.192293313418306,-5.9715255722264775,1.67269537832615,2.0712650629156615,2,1,-2,1,1,0,0
2018-04-11,20.04933357238769,20.59866714477539,19.977333068847656,20.062000274658203,112243500,-1.2372820864378187,-1.1235933070416815,-0.5525364482924067,-0.3562017426237518,-1,-1,-1,-1,0,0,0
2018-04-12,20.15466690063477,20.26333236694336,19.57866668701172,19.60533332824707,114132000,-2.2762782382571456,-8.646245157063658,0.8250750063987677,1.0074963185655372,-1,1,-2,1,1,0,0
2018-04-13,20.239999771118164,20.26333236694336,19.73200035095215,20.022666931152344,109908000,2.1286738456213206,-5.840994792185128,-0.2886625488248695,-0.47057312637862614,1,0,-2,0,0,0,0
2018-04-16,19.933332443237305,19.977333068847656,19.267332077026367,19.41399955749512,95077500,-3.0398916175857993,-4.882253813437421,0.8109038386684864,0.6983583473857635,-2,1,-2,1,1,0,0
2018-04-17,19.257999420166016,19.47800064086914,18.833999633789062,19.179332733154297,105000000,-1.2087505392479825,-7.910625049454579,1.0661504701720004,1.7442067142051432,-1,1,-2,1,1,0,0
2018-04-18,19.405332565307617,20.016000747680664,19.21066665649414,19.55666732788086,98365500,1.9674020987929586,2.2950844686539407,0.08313658006817715,0.1942033007251487,1,0,1,0,0,0,0
2018-04-19,19.405332565307617,20.067333221435547,19.23666763305664,20.005332946777344,91359000,2.294182395058919,2.307690050475042,-0.5726124690152989,-0.7838011353185959,1,-1,1,-1,-1,0,0
2018-04-20,19.67799949645996,19.998666763305664,19.31666755676269,19.34933280944824,84418500,-3.2791263163394646,5.764405516420323,-0.853653230061302,-1.270094127943877,-2,-1,2,-1,-1,0,0
2018-04-23,19.41933250427246,19.441333770751957,18.82200050354004,18.891332626342773,73401000,-2.3670076256160355,-3.199046416031859,0.005623169212687351,-0.24530459764539048,-1,0,-2,0,0,0,0
2018-04-24,19.0,19.139333724975582,18.56399917602539,18.8973331451416,85279500,0.03176334310297513,10.28151951950691,-1.338056164164636,-1.7008949630919035,0,-1,2,-1,-1,0,0
2018-04-25,18.899999618530277,19.01066780090332,18.483333587646484,18.71266746520996,60204000,-0.9772049765610302,-0.9988917902509331,0.1837059563023713,-0.05151538357498486,-1,0,-1,0,0,0,0
2018-04-26,18.583332061767575,19.05266761779785,18.433332443237305,19.03199958801269,65340000,1.7065024181957211,-8.968611927044346,1.0434204774367295,1.6411222798086378,1,1,-2,1,1,0,0
2018-04-27,19.024667739868164,19.631332397460938,18.92200088500977,19.60533332824707,65469000,3.0124724287798665,-5.110837040663996,0.11136248915897262,0.015728040572171587,2,0,-2,0,0,0,0
2018-04-30,19.573999404907227,19.915332794189453,19.5,19.59333229064941,63423000,-0.06121312704420179,3.3744351908673087,-0.8187490964434607,-0.7518439650649578,0,-1,2,-1,-1,0,0
2018-05-01,19.567333221435547,20.05466651916504,19.54800033569336,19.994667053222656,69384000,2.048323157183307,-2.7620874176295995,0.25490454770622506,0.9117989491367329,1,0,-2,0,1,0,1
