Date,Open,High,Low,Close,Volume,Returns,Returns_VIX,Returns_SP500,Returns_Nasdaq,ES,MS,IV,MF,SF,MFCST,EFCST
2018-01-02,83.24784077554881,83.46332367754952,82.04114381916479,82.7737808227539,2973145,-0.7834570767104032,-11.503618736210486,0.8303361477520088,1.4994048369718627,-1,1,-2,1,1,0,0
2018-01-03,83.20473354667281,84.13848858920849,83.1472686116319,83.6644287109375,2753898,1.076002424113942,-6.345965303826762,0.6398818768781567,0.8367449746625955,1,1,-2,1,1,0,0
2018-01-04,84.35397126175037,86.30767584614019,84.18158860263578,85.94853973388672,4003075,2.730086200481785,0.7650344417148736,0.40286360805039667,0.17522212021183758,2,0,1,0,0,0,0
2018-01-05,86.09220008366084,87.1983440209428,85.76179337409589,86.2789535522461,2482415,0.3844321490305669,0.0,0.7033767443369587,0.8286330434974509,0,1,0,1,1,0,0
2018-01-08,86.82482400836803,87.06904238397699,86.17838148180218,86.91101837158203,2387301,0.7325828528427669,3.253798069916325,0.16623439316436617,0.2918784113631334,1,0,2,0,0,0,0
2018-01-09,87.01158093681119,87.83041222262905,86.93975736376676,87.34198760986328,2813423,0.49587410935478804,5.882347048478298,0.13029315960912946,0.08648321927422487,0,0,2,0,0,0,0
2018-01-10,87.3276328329708,87.41382720944878,86.26458911979773,86.48007202148438,2224640,-0.9868284566970087,-2.5793673695410413,-0.11122268282528491,-0.13973814485326308,-1,0,-2,0,0,0,0
2018-01-11,86.83919493703478,87.4569080364992,86.40822919930739,86.63807678222656,2407496,0.1827065554512286,0.6110022554106864,0.7033646478779465,0.81371905730796,0,1,1,1,1,0,0
2018-01-12,87.08341751933793,87.94534301757812,86.88229934077587,87.94534301757812,2639323,1.50888187261764,2.83400536161873,0.6749602987881076,0.683330258349435,1,1,2,1,1,0,0
2018-01-15,88.06027753194921,88.21829550345575,87.61494697341051,87.70114135742188,1737442,-0.27767435065599866,0.0,0.0,0.0,0,0,0,0,0,0,0
2018-01-16,87.98843774382358,89.19514074411998,87.81605507464778,88.34757995605469,3201667,0.7370925721459809,14.763779749288775,-0.3524487622672101,-0.5146647581198649,1,0,2,0,-1,0,0
