Date,Open,High,Low,Close,Volume
2012-01-03,23.606013576931858,23.794457050683402,23.589187166482706,23.60264778137207,15639600
2012-01-04,23.525247254041513,23.579087134346405,23.38727790743979,23.454578399658203,14239200
2012-01-05,23.47477223571272,23.51178827921498,23.336802879504415,23.343534469604492,14287600
2012-01-06,23.37718715871804,23.43102704839279,23.091156165987442,23.195472717285156,13646600
2012-01-09,23.21902815039592,23.27623383547211,23.15172764646507,23.195472717285156,10522600
2012-01-10,23.377184599322522,23.394008439788486,23.256041651630316,23.333436965942383,12964400
2012-01-11,23.00702907879772,23.14163008564378,22.731092907003884,22.9027099609375,23428800
2012-01-12,23.02385642781538,23.05077766022491,22.66379328822558,22.737825393676758,15237000
2012-01-13,22.66042932224199,22.69071635298599,22.401319499588908,22.542652130126953,19991800
2012-01-17,22.795019853887293,22.842130703713217,22.653687304409534,22.663782119750977,15577000
2012-01-18,22.700803731264482,22.8219466798212,22.606582008464684,22.744548797607422,13282200
2012-01-19,22.764742261846695,22.795026716989042,22.633504488197453,22.697439193725586,13544800
2012-01-20,22.72771842317197,22.922893402775866,22.680607575315676,22.912796020507812,19158600
2012-01-23,22.882520570308664,23.09115624093089,22.852236113646388,23.060869216918945,13803200
2012-01-24,22.936365858500587,23.050777243145873,22.784935854449493,22.848873138427734,14751200
2012-01-25,22.852231236440513,23.050769478452896,22.72772250625282,23.02721405029297,14476000
2012-01-26,23.091153179292114,23.091153179292114,22.801756428591723,22.885883331298828,14721000
2012-01-27,22.852233622330484,22.929628936929664,22.623408338879596,22.694074630737305,16825000
2012-01-30,22.643594272344053,22.737815979416244,22.55610158691318,22.7007999420166,10591600
2012-01-31,22.87579332415198,22.87579332415198,22.606586151939684,22.724363327026367,13543400
2012-02-01,22.842135604250345,22.996928796508854,22.815216946680966,22.832040786743164,14915000
2012-02-02,22.906070853710172,22.96327652611094,22.79838853087087,22.82530975341797,13150000
2012-02-03,22.970006735634747,23.047402036622227,22.828671609426905,22.909435272216797,16555800
2012-02-06,22.828669483312762,22.959909781286232,22.78155863474739,22.892606735229492,14586400
2012-02-07,22.912798789564572,23.370449281775418,22.758005618279867,23.067594528198242,24269600
2012-02-08,23.16517970926011,23.16854550379208,22.949815071495557,22.993562698364258,16428400
2012-02-09,23.003660937432663,23.013755755181652,22.805120108088193,22.87242317199707,16311400
2012-02-10,22.724354433204528,22.862323760986328,22.68733839732887,22.862323760986328,10994600
2012-02-13,23.023858465000032,23.084429959605902,22.91281029699756,23.030590057373047,11091000
2012-02-14,23.040684418092724,23.195477664025095,22.916175635182896,23.185382843017578,12596000
2012-02-15,23.296420355093886,23.30314937690491,22.959912782864215,23.017118453979492,14776800
2012-02-16,23.087791949676298,23.215663942830584,23.02385466942424,23.171918869018555,11752000
2012-02-17,23.24258221824839,23.276232468237215,23.084423219216454,23.23585319519043,14841800
2012-02-21,23.178640713158558,23.235848951776443,23.050768759613653,23.158451080322266,13424800
2012-02-22,23.084423512964264,23.33343844686968,23.084423512964264,23.30315399169922,13766400
2012-02-23,23.24931502371928,23.319983897747235,23.192109332696578,23.27960205078125,11120000
2012-02-24,23.336803723066545,23.387280381244164,23.16182088438022,23.219026565551758,12485400
2012-02-27,23.114702887495795,23.2190193994781,23.05749465663092,23.161813735961914,12086200
2012-02-28,23.202198831730854,23.25267548702524,23.151724743785802,23.168548583984375,9049000
2012-02-29,23.185373959005293,23.548802780120898,23.185373959005293,23.508420944213867,23464400
2012-03-01,23.51179510575834,23.542079567953476,23.350270272000536,23.420936584472656,15294200
2012-03-02,23.356999948961906,23.420934664137313,23.20893574410322,23.27960205078125,11995800
2012-03-05,23.225759805729968,23.3334421646314,23.21903078151423,23.296428680419922,10338600
2012-03-06,23.158449519170585,23.249305428158173,23.097878057395903,23.138259887695312,13161200
2012-03-07,23.134892967215563,23.198830220240193,23.050766083698417,23.148353576660156,10933800
2012-03-08,23.27959866237172,23.387281004590964,23.25267743497952,23.30988311767578,33754800
