Date,Open,High,Low,Close,Volume,Returns,Returns_VIX,Returns_SP500,Returns_Nasdaq,ES,MS,IV,MF,SF,MFCST,EFCST
2012-01-02,34.85614516608354,35.80030574736988,34.85614516608354,35.78179168701172,1258355,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0
2012-01-03,35.67442504176217,35.707749793554854,34.78579795053699,34.94501495361328,2087006,-2.3385545942412267,0.0,0.0,0.0,-1,0,0,0,0,0,0
2012-01-04,34.58585359389138,34.726550830349424,34.24891694691867,34.322967529296875,2155930,-1.780074855146363,-3.265128525989802,0.018792399994027598,-0.013586309056090595,-1,0,-2,0,0,0,0
2012-01-05,34.2489256757371,34.82282772240541,34.2489256757371,34.80431365966797,1769642,1.4024024291030113,-3.3303321061464386,0.2943716919978634,0.8118231331059267,1,0,-2,0,1,0,0
2012-01-06,34.40443063299371,35.08200459226456,34.230402978197034,34.37480926513672,1708288,-1.2340550620567714,-3.957171320224484,-0.2536961462655807,0.16329931553829002,-1,0,-2,0,0,0,0
2012-01-09,34.47847858203532,35.174563667134144,34.222999268290884,35.170860290527344,1840793,2.3157976506883227,2.13281896246702,0.22615979258335805,0.08750543770750241,1,0,1,0,0,0,0
2012-01-10,35.167162044877884,35.74106116322414,35.167162044877884,35.49298858642578,2523322,0.9158954123883012,-1.8035081455646473,0.8885769748331329,0.9691522266785491,1,1,-1,1,1,0,0
2012-01-11,35.54482740048205,35.54482740048205,34.83762643303424,35.24491882324219,2048053,-0.6989261064323737,1.7399646868560437,0.030959725997448118,0.305643284574475,-1,0,1,0,0,0,0
2012-01-12,35.16717295509983,35.56705020860505,35.056094213940206,35.3411865234375,1667839,0.27313923087213254,-2.755344155475825,0.2336608362904613,0.5142447636836467,0,0,-2,0,1,0,0
2012-01-13,35.2116009296334,35.381919588417134,34.530326294498444,34.71915054321289,2236557,-1.760087991986603,2.1494897353052878,-0.49479229484272746,-0.5149201581201912,-1,0,1,0,-1,0,0
2012-01-16,34.77839449278111,35.54482977174029,34.637697225213714,35.45966339111328,1526444,2.1328656845412075,0.0,0.0,0.0,1,0,0,0,0,0,0
2012-01-17,35.5892646586068,36.011359319754646,35.281949282114226,35.50040054321289,2127709,0.11488307615976634,6.169301410525829,0.3552954600872571,0.642282415483364,0,0,2,0,1,0,0
2012-01-18,35.544827268179986,35.85214259856657,35.207884920741336,35.65220260620117,1650723,0.42760662039151853,-5.900906884102108,1.1107929092462498,1.5259773034636215,0,1,-2,1,1,0,0
2012-01-19,35.722555622597206,35.79660622230024,35.30786491965205,35.61147689819336,1928851,-0.11423055247848923,-4.882712207835082,0.4938656879440728,0.6722767889095982,0,0,-2,0,1,0,0
2012-01-20,35.75587278841481,35.90768016991523,35.13383822917081,35.467071533203125,2553461,-0.40550231994888053,-8.002013515009166,0.06694597815233294,-0.05846248139392829,0,0,-2,0,0,0,0
2012-01-23,35.42634383201464,35.607769759517616,35.01905992697061,35.10051727294922,1416026,-1.033505853198935,2.1334757932112813,0.047134296924533636,-0.090789440600203,-1,0,1,0,0,0,0
2012-01-24,34.75247355442261,34.837625803584075,34.534013854684616,34.73025894165039,2483293,-1.0548514952632204,1.285483503681939,-0.102581731454221,0.08871479731602516,-1,0,1,0,0,0,0
2012-01-25,34.874661492480314,35.02275703587437,34.700639483262606,34.952415466308594,1636271,0.6396627362653451,-3.1729264215294983,0.8679141952454561,1.1365001304967537,1,1,-2,1,1,0,0
2012-01-26,34.88947099841696,35.230108250783694,34.88947099841696,35.00795364379883,1918782,0.1588965361886574,1.419990368462054,-0.5753890884025226,-0.46233483988544766,0,-1,1,-1,0,0,0
2012-01-27,34.9190974333803,35.0634981017997,34.504409493242434,34.50811004638672,2099987,-1.4278001007940966,-0.21539584725926986,-0.15928775670267514,0.4017431205994404,-1,0,0,0,0,0,0
2012-01-30,34.34889304114155,34.73396808157597,34.3266840725764,34.50811004638672,1488421,0.0,4.695083106563347,-0.2522123175721869,-0.1636792296232481,0,0,2,0,0,0,0
2012-01-31,34.40443703088058,34.733967041234315,34.28224533468618,34.326683044433594,1810392,-0.5257517775075105,0.206190290277819,-0.04569466961219515,0.06757422007472869,-1,0,0,0,0,0,0
2012-02-01,34.13784030187998,34.96351818681951,34.13784030187998,34.84503555297852,1783703,1.5100570826314774,-4.578195846434497,0.8899605562620927,1.223592335214585,1,1,-2,1,1,0,0
2012-02-02,35.16716687760747,35.507804148516044,35.059791533002745,35.23011016845703,2385244,1.1051061058412248,-3.0727747615505674,0.10951470667548424,0.400590956304514,1,0,-2,0,0,0,0
2012-02-03,35.322681303543966,36.23722076416016,35.11903788423073,36.23722076416016,2160595,2.858664338225192,-4.894322487046898,1.4605356896842503,1.6078715649261888,2,1,-2,1,1,0,0
2012-02-06,36.103919596783335,36.28534553349304,35.915086905600255,36.17426681518555,1432386,-0.17372731033744593,3.8596481443784914,-0.04238741534883239,-0.12630252631099514,0,0,2,0,0,0,0
2012-02-07,36.17426811006429,36.28534683234791,35.93730280571853,36.248321533203125,975783,0.2047165693666253,-0.6193727980514097,0.202338180532724,0.07202257408394086,0,0,-1,0,0,0,0
2012-02-08,36.27052727607108,36.29644526161791,35.80400071137964,36.10761260986328,1098895,-0.38818052088551713,2.8895197728299182,0.21602108339675574,0.4056372062743119,0,0,2,0,0,0,0
2012-02-09,35.80030801778494,36.35939651799104,35.80030801778494,36.10391998291016,1554939,-0.010226726959261523,2.5881019675309647,0.14741105602813498,0.3899320484523461,0,0,2,0,0,0,0
2012-02-10,36.0928138001561,36.18907901354487,35.83363105487666,35.94470977783203,1478563,-0.44097761449032324,11.594212839845675,-0.6886302644093845,-0.7976857920986014,0,-1,2,-1,-1,0,0
2012-02-13,36.12243194266411,36.381614685058594,35.94470937773286,36.381614685058594,1160930,1.2154915422241341,-8.417508046827383,0.6800039312997219,0.9473535709397352,1,1,-2,1,1,0,0
2012-02-14,36.10761955090761,36.70373615792593,36.10761955090761,36.47047424316406,1561837,0.24424303009829007,2.626050293895954,-0.09395233752043097,0.015016274293278009,0,0,2,0,0,0,0
2012-02-15,36.600061296080966,36.811108580768334,36.34458478820607,36.614871978759766,1338096,0.39593051253719036,8.188323434773558,-0.5383205872824925,-0.5457342197073167,0,-1,2,-1,-1,0,0
2012-02-16,36.64450128074013,36.94440990160691,36.60377260076446,36.88516998291016,1920474,0.7382191703611429,-9.082309043178615,1.102570580548079,1.5096908376621476,1,1,-2,1,1,0,0
2012-02-17,36.80741446594188,36.98143366194183,36.52601709552916,36.84073638916016,1703097,-0.12046465766752945,-7.492188752100737,0.23489303072772305,-0.2726512523646085,0,0,-2,0,0,0,0
2012-02-20,36.83703301163056,37.05548708828695,36.67782167605026,36.84073638916016,1050355,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
2012-02-21,36.84073494221272,36.97032490216522,36.52971903832671,36.72965621948242,971000,-0.30151452051437877,2.3059608075271854,0.0719922777789872,-0.10874661748642156,0,0,1,0,0,0,1
2012-02-22,36.470477676831706,36.85184364117192,36.255726978029664,36.737064361572266,1306373,0.02016937497475446,0.0,-0.33401068031253534,-0.5222920306229617,0,0,0,0,-1,0,1
2012-02-23,36.670419569121535,36.84444159862336,36.47418292303633,36.68523025512695,1050369,-0.14109485160587187,-7.641568203335314,0.42720022772981814,0.8117517644027128,0,0,-2,0,1,0,1
2012-02-24,36.58895509697363,36.70003380799994,36.11132115931883,36.45566177368164,1728685,-0.6257790392721563,3.035715785967308,0.16722378083675604,0.22895046892326132,-1,0,2,0,0,0,1
2012-02-27,36.45936171140619,36.72964888463852,36.3853026530605,36.55562973022461,1635688,0.2742179175448056,5.083772936253683,0.13545591394890089,0.08131293494306746,0,0,2,0,0,0,1
2012-02-28,36.84073638916016,37.151752305261546,36.65560706057141,36.84073638916016,1763395,0.7799254479805118,-1.2644389380545795,0.33563334079245166,0.694503946741043,1,0,-1,0,1,0,1
2012-02-29,36.87035211282563,37.57384401868955,36.87035211282563,37.336875915527344,2236625,1.3467144660907593,2.6169334335293115,-0.47369876733168725,-0.6652733102938235,1,0,2,0,-1,0,1
2012-03-01,37.240615698649314,38.047779668723166,37.196183643699165,37.92189025878906,1532585,1.5668540254553776,-6.348345398374022,0.6158039788692005,0.7442162980242362,1,1,-2,1,1,0,1
2012-03-02,37.94411197797598,38.08480926391181,37.440559931148265,37.484989166259766,1220824,-1.1521078974380483,0.17381625867713968,-0.3245756135652589,-0.42757302422374854,-1,0,0,0,0,0,1
2012-03-05,37.51460417562415,37.99594152324249,37.43314682527189,37.72935485839844,1829582,0.6519027951557455,4.3955944551204995,-0.3869693865664492,-0.8638548427239212,1,0,2,0,-1,0,0
2012-03-06,37.62568527673759,37.78859716290861,37.17396926879883,37.17396926879883,2328896,-1.4720251424494846,15.62327823473133,-1.5370160722531612,-1.361131489629519,-1,-1,2,-1,-1,0,0
2012-03-07,37.37391054359409,37.729358522960254,37.21839975743123,37.69233322143555,1617384,1.3944272372113709,-8.624825452931306,0.6900622046460692,0.8717210633528927,1,1,-2,1,1,0,0
2012-03-08,38.092211446722345,39.06229019165039,37.76638482984208,39.06229019165039,4157724,3.634577255185012,-5.87309360151036,0.9817931917032618,1.1830261765353178,2,1,-2,1,1,0,0
2012-03-09,38.73645942934788,39.46956994508628,38.66240600740261,39.32887268066406,1949445,0.6824548374039008,-4.67966638933075,0.36312500921620305,0.6032872956330593,1,0,-2,0,1,0,0
2012-03-12,39.358491564024646,39.88425811481347,39.1215262784621,39.84723281860352,1980085,1.3180142287533947,-8.591468232557853,0.016046065922270536,-0.15661456338972313,1,0,-2,0,0,0,0
2012-03-13,40.113814343857776,40.39521166363064,39.81760916633006,40.2322998046875,1944603,0.9663581605199978,-5.37084484749718,1.8131549330308916,1.8842620258077147,1,1,-2,1,1,0,0
2012-03-14,40.47667699466631,40.8691502741587,40.30635834838001,40.58034896850586,1991270,0.8650988521859526,3.4459474480352137,-0.11962619960680376,0.027964843645844617,1,0,2,0,0,0,0
2012-03-15,40.44704568205066,40.6766070140206,40.284133830995,40.35078048706055,1686899,-0.5657134235673489,0.7184823883891189,0.5967198922915307,0.5143546720429049,-1,1,1,1,1,0,0
2012-03-16,40.42483922997858,40.83212317708679,40.21749529141789,40.56553649902344,2260043,0.532222696489737,-6.160828823377418,0.11193985360786751,-0.03632110573363878,1,0,-2,0,0,0,0
2012-03-19,40.49148589949442,40.87655523171378,40.41002854510292,40.56553649902344,1124527,0.0,3.939182337978342,0.39738463861609397,0.7547658307326621,0,0,2,0,1,0,0
2012-03-20,40.4322395324707,40.4988861960071,40.31375688894478,40.4322395324707,1167945,-0.32859658236232825,3.5904252873847575,-0.3000518154814724,-0.1354688896222367,0,0,2,0,0,0,0
2012-03-21,40.69882940570982,40.79509744395433,40.4692708546989,40.72845077514648,1143914,0.7326115152189061,-2.888317146782715,-0.18711970276237277,0.03806470252907257,1,0,-2,0,0,0,0
2012-03-22,40.558132569010255,40.80250180733546,40.32116726069823,40.56553649902344,1695726,-0.40000116140547215,2.908126748547346,-0.72065416718331,-0.39020328724358455,0,-1,2,-1,0,0,0
2012-03-23,40.58033987819686,40.79509053295835,39.98052278538904,40.29894256591797,1531904,-0.6571931647246565,-4.816955778421206,0.3108858515779689,0.15015908925535282,-1,0,-2,0,0,0,0
2012-03-26,40.30635440658956,40.80990636586446,40.03976774287355,40.54331970214844,1778328,0.6064107906323724,-3.7786739370713973,1.3885824750712539,1.7813420127007262,1,1,-2,1,1,0,0
2012-03-27,40.5285144652778,41.18017052807467,40.50629984859878,40.52111053466797,2121385,-0.054778857882453735,9.326787534072455,-0.2816775177631903,-0.07109434390663028,0,0,2,0,0,0,0
2012-03-28,40.59515613831468,40.6914241734782,40.210086822509766,40.210086822509766,1634721,-0.7675596943279905,-0.7697234405681708,-0.494150905632218,-0.4932182683702657,-1,0,-1,0,0,0,0
2012-03-30,40.13603793702639,40.56553649902344,39.87685518897622,40.56553649902344,2303176,0.8839813703527932,0.12920192735859093,0.3698436019823115,-0.12244258926166207,1,0,0,0,0,0,0
2012-04-02,40.46927415310529,40.787696838378906,40.26933413038584,40.787696838378906,1763318,0.5476578360076978,0.9032280214371191,0.7504645877610239,0.9098898679475109,1,1,1,1,1,0,0
2012-04-03,40.63959104168453,41.28384031483261,40.63959104168453,41.046875,1606067,0.6354322055694528,0.127874064260447,-0.3988635996082901,-0.19648949926089898,1,0,0,0,0,0,0
2012-04-04,40.96540492003801,41.28382749260563,39.965707985134046,40.054569244384766,2467268,-2.4174940372811204,4.980847345119277,-1.0202524371008104,-1.460702006706871,-1,-1,2,-1,-1,0,0
2012-04-05,40.09160088007449,40.39521282001997,39.040067808748354,39.810203552246094,2035947,-0.6100819375880029,1.581509856664609,-0.06290422223540482,0.40448330244131636,-1,0,1,0,0,0,0
2012-04-10,39.88425437759176,40.32856354017676,39.63988236077588,39.78058242797852,2106239,-0.0744058598663,8.39978718004124,-1.7081454337735447,-1.833233981046145,0,-1,2,-1,-1,0,0
2012-04-11,39.654706254625886,40.2175010612456,39.39552629424161,40.17306900024414,2075018,0.9866285215310855,-1.8146098232479924,0.7448895819775148,0.8438025448339825,1,1,-1,1,1,0,0
2012-04-12,39.9435070804289,40.60997386271652,39.9435070804289,40.50630187988281,1952731,0.8294932100822328,-14.085912239480669,1.3779387810288313,1.2958928146513893,1,1,-2,1,1,0,0
2012-04-13,40.40262307580666,41.13573358770109,39.76577777466253,40.0767936706543,1860404,-1.0603491044484326,13.6627812202462,-1.247500104029453,-1.4472016493424555,-1,-1,2,-1,-1,0,0
2012-04-16,40.04717622719895,40.93579471150456,39.83982946599161,40.72845077514648,1930724,1.6260210580901546,0.0,-0.050360039090724396,-0.7614633795152592,1,0,0,0,-1,0,0
