Date,Open,High,Low,Close,Volume,Returns,Returns_VIX,Returns_SP500,Returns_Nasdaq,ES,MS,IV,MF,SF,MFCST,EFCST
2012-01-03,20.48322621786556,20.689912174839854,20.46184449009433,20.56162452697754,217500,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1
2012-01-04,20.25516114666953,20.305050488508936,20.062729662961,20.219526290893555,126100,-1.6637704653887586,-3.265128525989802,0.018792399994027598,-0.013586309056090595,-1,0,-2,0,0,0,1
2012-01-05,19.77764563029249,19.84891669723311,19.620850370529144,19.784772872924805,220100,-2.1501661894252844,-3.3303321061464386,0.2943716919978634,0.8118231331059267,-1,0,-2,0,1,0,1
2012-01-06,19.69212377400103,19.74201448179097,19.38566043958812,19.45693016052246,1921700,-1.6570456204275774,-3.957171320224484,-0.2536961462655807,0.16329931553829002,-1,0,-2,0,0,0,1
2012-01-09,19.599470657025787,19.63510551446731,19.385658793611302,19.606597900390625,499600,0.7692258677673314,2.13281896246702,0.22615979258335805,0.08750543770750241,1,0,1,0,0,0,1
2012-01-10,19.991456985473636,20.027093197768423,19.920187279649056,19.991456985473636,219400,1.9629059923514047,-1.8035081455646473,0.8885769748331329,0.9691522266785491,1,1,-1,1,1,0,1
2012-01-11,19.806159496448544,19.95582755057407,19.699252189921317,19.927318572998047,246000,-0.32082910476307624,1.7399646868560437,0.030959725997448118,0.305643284574475,0,0,1,0,0,0,1
2012-01-12,20.19102478027344,20.248041386214805,20.027102208114894,20.19102478027344,622200,1.323340148898522,-2.755344155475825,0.2336608362904613,0.5142447636836467,1,0,-2,0,1,0,1
2012-01-13,19.799031530118867,19.813284659004296,19.521074446419288,19.76339530944824,182600,-2.117918607296221,2.1494897353052878,-0.49479229484272746,-0.5149201581201912,-1,0,1,0,-1,0,1
2012-01-17,20.191022130037226,20.383453659599805,20.155387265769907,20.24091148376465,237300,2.4161646662409497,6.169301410525829,0.3552954600872571,0.642282415483364,1,0,2,0,1,0,1
2012-01-18,20.411956969386928,20.668532287964105,20.383449355868716,20.654277801513672,168600,2.0422317348731456,-5.900906884102108,1.1107929092462498,1.5259773034636215,1,1,-2,1,1,0,1
2012-01-19,20.93223818395673,21.067651748657227,20.76118703807098,21.067651748657227,131700,2.001396277885159,-4.882712207835082,0.4938656879440728,0.6722767889095982,1,0,-2,0,1,0,1
2012-01-20,20.95361807296844,21.081905749723845,20.9179832113732,21.05339813232422,146000,-0.06765640757241398,-8.002013515009166,0.06694597815233294,-0.05846248139392829,0,0,-2,0,0,0,1
2012-01-23,21.20306323263744,21.324223648342095,21.096157303341,21.252952575683597,140200,0.947849093553188,2.1334757932112813,0.047134296924533636,-0.090789440600203,1,0,1,0,0,0,0
2012-01-24,20.910855367483173,21.160303469644543,20.846711530945026,21.1389217376709,365900,-0.5365411587243019,1.285483503681939,-0.102581731454221,0.08871479731602516,-1,0,1,0,0,0,0
2012-01-25,21.00350574284909,21.466767062827188,20.86809219211286,21.42400360107422,178500,1.3486111871793716,-3.1729264215294983,0.8679141952454561,1.1365001304967537,1,1,-2,1,1,0,0
2012-01-26,21.680576959707867,21.751848030089757,21.45963786496836,21.5095272064209,160100,0.39919525285363466,1.419990368462054,-0.5753890884025226,-0.46233483988544766,0,-1,1,-1,0,0,0
2012-01-27,21.402621418626904,21.5807984160399,21.381239689559603,21.54516220092773,562600,0.1656707475011121,-0.21539584725926986,-0.15928775670267514,0.4017431205994404,0,0,0,0,0,0,0
2012-01-30,21.053394384783896,21.1959351651752,20.989250557823905,21.18168067932129,171400,-1.6870679283667256,4.695083106563347,-0.2522123175721869,-0.1636792296232481,-1,0,2,0,0,0,0
2012-01-31,21.48101768812954,21.488144930924705,21.11041057845908,21.28858757019043,203100,0.5047139199558792,0.206190290277819,-0.04569466961219515,0.06757422007472869,1,0,0,0,0,0,0
2012-02-01,21.673451290775027,21.894390401560333,21.66632404728096,21.744722366333008,193600,2.1426259240480805,-4.578195846434497,0.8899605562620927,1.223592335214585,1,1,-2,1,1,0,0
2012-02-02,21.780355242789543,21.93715186662789,21.751847630789666,21.837371826171875,144900,0.4260779157259531,-3.0727747615505674,0.10951470667548424,0.400590956304514,0,0,-2,0,0,0,0
2012-02-03,21.8943873294467,22.215106444764515,21.8943873294467,22.207979202270508,114700,1.6971244481648773,-4.894322487046898,1.4605356896842503,1.6078715649261888,1,1,-2,1,1,0,0
2012-02-06,21.9015203643774,22.065442906945705,21.84450376872829,22.029808044433597,1561700,-0.8022844231531656,3.8596481443784914,-0.04238741534883239,-0.12630252631099514,-1,0,2,0,0,0,0
2012-02-07,22.00842268312164,22.314887343982235,21.91577124023437,22.272125244140625,568100,1.099951480368233,-0.6193727980514097,0.202338180532724,0.07202257408394086,1,0,-1,0,0,0,0
2012-02-08,22.336267919406385,22.464555571684816,22.222234752799466,22.4360466003418,308700,0.7359933297981902,2.8895197728299182,0.21602108339675574,0.4056372062743119,1,0,2,0,0,0,0
2012-02-09,22.550084417852908,22.57859339507584,22.322018037600884,22.507322311401367,345100,0.3176839143242072,2.5881019675309647,0.14741105602813498,0.3899320484523461,0,0,2,0,0,0,0
2012-02-10,21.965660965537985,22.03693203943606,21.85162779105413,21.95140647888184,387800,-2.469933228076271,11.594212839845675,-0.6886302644093845,-0.7976857920986014,-1,-1,2,-1,-1,0,0
2012-02-13,22.200850111778426,22.2151045955799,22.03692762620867,22.11532592773437,226600,0.7467377956406951,-8.417508046827383,0.6800039312997219,0.9473535709397352,1,1,-2,1,1,0,0
2012-02-14,21.97991618789224,22.02980553347596,21.694833242140486,21.901517868041992,125100,-0.9667868354779618,2.626050293895954,-0.09395233752043097,0.015016274293278009,-1,0,2,0,0,0,0
2012-02-15,22.036934096572235,22.044061340565637,21.73046940177006,21.773231506347656,225600,-0.5857418762812205,8.188323434773558,-0.5383205872824925,-0.5457342197073167,-1,-1,2,-1,-1,0,0
2012-02-16,21.680580151607654,22.20085673104216,21.630690802810207,22.101078033447266,666500,1.5057320591297163,-9.082309043178615,1.102570580548079,1.5096908376621476,1,1,-2,1,1,0,0
2012-02-17,22.39328509375573,22.4217927064686,22.200853610259067,22.35052299499512,109700,1.1286551776811482,-7.492188752100737,0.23489303072772305,-0.2726512523646085,1,0,-2,0,0,0,0
2012-02-21,22.535831288624298,22.67124485228465,22.443178472032628,22.507322311401367,218700,0.7015465205953308,2.3059608075271854,0.0719922777789872,-0.10874661748642156,1,0,1,0,0,0,0
2012-02-22,22.42891994949247,22.47168340763569,22.329141265923507,22.35052299499512,118600,-0.6966591326895366,0.0,-0.33401068031253534,-0.5222920306229617,-1,0,0,0,-1,0,0
2012-02-23,22.32913925894541,22.5500783352966,22.17947124704437,22.528697967529297,144300,0.797184802226214,-7.641568203335314,0.42720022772981814,0.8117517644027128,1,0,-2,0,1,0,0
2012-02-24,22.642734965101877,22.84229234813055,22.642734965101877,22.74251365661621,142300,0.9490814311376772,3.035715785967308,0.16722378083675604,0.22895046892326132,1,0,2,0,0,0,0
2012-02-27,22.322009755551875,22.642728833400405,22.272120423304848,22.55720329284668,258800,-0.8148191821163109,5.083772936253683,0.13545591394890089,0.08131293494306746,-1,0,2,0,0,0,0
2012-02-28,22.56433491908832,22.77814677294588,22.50019109105453,22.771020889282227,152600,0.9478905414810557,-1.2644389380545795,0.33563334079245166,0.694503946741043,1,0,-1,0,1,0,0
2012-02-29,22.849423993994805,22.9349482097157,22.450306456020964,22.457433700561523,332100,-1.3771327611767359,2.6169334335293115,-0.47369876733168725,-0.6652733102938235,-1,0,2,0,-1,0,0
2012-03-01,22.664111985653197,22.84941757286745,22.635604374885048,22.842288970947266,212000,1.7137099257076738,-6.348345398374022,0.6158039788692005,0.7442162980242362,1,1,-2,1,1,0,0
2012-03-02,22.64273474369829,22.656989230741736,22.48593810498583,22.585718154907227,155200,-1.1232272578565405,0.17381625867713968,-0.3245756135652589,-0.42757302422374854,-1,0,0,0,0,0,0
2012-03-05,22.50731624037951,22.5500783352966,22.34339374371194,22.528697967529297,889200,-0.2524612544389737,4.3955944551204995,-0.3869693865664492,-0.8638548427239212,0,0,2,0,-1,0,0
2012-03-06,21.780355472161503,21.80886444384419,21.4168742395028,21.48101806640625,2078400,-4.6504236624463235,15.62327823473133,-1.5370160722531612,-1.361131489629519,-2,-1,2,-1,-1,0,0
2012-03-07,21.65207085913641,21.83024787902832,21.55941940692104,21.83024787902832,734300,1.6257600619415058,-8.624825452931306,0.6900622046460692,0.8717210633528927,1,1,-2,1,1,0,0
2012-03-08,22.215106099578197,22.614222157363468,22.12245466736076,22.528697967529297,274400,3.1994601819063995,-5.87309360151036,0.9817931917032618,1.1830261765353178,2,1,-2,1,1,0,0
2012-03-09,22.257873698587936,22.393288618591352,22.18660261651336,22.2863826751709,195900,-1.0755849836845854,-4.67966638933075,0.36312500921620305,0.6032872956330593,-1,0,-2,0,1,0,0
2012-03-12,22.279254341797127,22.38616027999097,22.143839428414115,22.35765266418457,172700,0.319791641615641,-8.591468232557853,0.016046065922270536,-0.15661456338972313,0,0,-2,0,0,0,0
2012-03-13,22.393288623885415,22.714007813605438,22.36477964729572,22.706880569458008,151000,1.5620061306027777,-5.37084484749718,1.8131549330308916,1.8842620258077147,1,1,-2,1,1,0,0
2012-03-14,22.70687857601108,22.756767921280424,22.53582880963788,22.585718154907227,160000,-0.533593393333609,3.4459474480352137,-0.11962619960680376,0.027964843645844617,-1,0,2,0,0,0,0
2012-03-15,22.65698935138943,22.92781645036076,22.59997140291204,22.91356468200684,182200,1.4515656524668907,0.7184823883891189,0.5967198922915307,0.5143546720429049,1,1,1,1,1,0,0
2012-03-16,23.006213606217045,23.155884354015424,22.9848332360024,23.077486038208008,406000,0.7153900254109669,-6.160828823377418,0.11193985360786751,-0.03632110573363878,1,0,-2,0,0,0,0
2012-03-19,22.999087407135352,23.31980654978513,22.97057843472976,23.23427963256836,115300,0.6794223343944639,3.939182337978342,0.39738463861609397,0.7547658307326621,1,0,2,0,1,0,-1
