Date,Open,High,Low,Close,Volume
2012-01-03,12.347437150854853,12.440932362972315,12.335372940766995,12.402628898620605,302220800
2012-01-04,12.365530463901761,12.50667928998412,12.343815693541453,12.469280242919922,260022000
2012-01-05,12.514822658659215,12.623397319549673,12.446057471885155,12.607714653015137,271269600
2012-01-06,12.660192287249902,12.750068223141904,12.643604403492422,12.73951244354248,318292800
2012-01-09,12.833007223932196,12.900866375855548,12.70784308797008,12.719304084777832,394024400
2012-01-10,12.845372421248692,12.848087270663527,12.712367349842786,12.764845848083496,258196400
2012-01-11,12.74795809366366,12.753085785482428,12.646319945304308,12.744037628173828,215084800
2012-01-12,12.735891682521371,12.754590397856871,12.629427070044331,12.709049224853516,212587200
2012-01-13,12.658082438120905,12.68070162244159,12.62671549405902,12.661398887634277,226021600
2012-01-17,12.793795781903645,12.847782694611153,12.756397553136607,12.808876037597656,242897200
2012-01-18,12.877042981202944,12.952743885489985,12.857137840077606,12.941886901855469,276791200
2012-01-19,12.973252059566102,13.010046286532168,12.863470173058356,12.90086841583252,261738400
2012-01-20,12.893023844784658,12.893325047268062,12.659586282666822,12.67617416381836,413974400
2012-01-23,12.747656846029857,12.921981454808108,12.736497854732596,12.89061450958252,306062400
2012-01-24,12.82094392440956,12.82094392440956,12.653556662224837,12.67949390411377,547638000
2012-01-25,13.705831738240592,13.706132940744032,13.382820240701957,13.47118854522705,958314000
2012-01-26,13.522462397208656,13.535430213646059,13.365028499031467,13.409966468811035,323985200
2012-01-27,13.401218825425728,13.526080964106553,13.38402853678962,13.489889144897461,299709200
2012-01-30,13.442538439261192,13.689547883803233,13.432887877412837,13.662705421447754,379341200
2012-01-31,13.740516319181527,13.82043968559072,13.664513417783217,13.767358779907227,391683600
2012-02-01,13.825566266675933,13.843058560890995,13.739309605552087,13.758610725402832,270046000
2012-02-02,13.749865646901675,13.78816829780058,13.6919590614321,13.726341247558594,186796400
2012-02-03,13.792090998689705,13.873521987194884,13.739612498877868,13.863870620727539,286599600
2012-02-06,13.824665563417616,14.023720205192307,13.819237474029348,13.993258476257324,249412800
2012-02-07,14.031864988756514,14.167584951309646,14.01165703192961,14.139837265014648,316223600
2012-02-08,14.190198942467278,14.379903362959945,14.166070528439242,14.3765869140625,407890000
2012-02-09,14.499643425548749,14.981899389009175,14.493611320035969,14.873927116394043,884214800
2012-02-10,14.807265843419191,15.008129203931517,14.734579416492927,14.881458282470703,631302000
2012-02-13,15.065736486250916,15.195424280578589,14.99214644269134,15.15832805633545,517216000
2012-02-14,15.220458524767405,15.36824103842229,15.140233961741696,15.365225791931152,460398400
2012-02-15,15.51000396130077,15.872825991765167,14.98612706514518,15.009653091430664,1506120000
2012-02-16,14.823558641258476,15.227398800114656,14.676679706637914,15.146570205688477,944552000
2012-02-17,15.173712803836821,15.314258421135019,15.088963749895454,15.143855094909668,535805200
2012-02-21,15.287409370481171,15.527783393859863,15.204167975847133,15.527783393859863,605595200
2012-02-22,15.474408172737185,15.547093026299969,15.353466478046425,15.473201751708984,483302400
2012-02-23,15.534726837469405,15.617667070983462,15.366435139214317,15.574235916137695,568027600
2012-02-24,15.67316376512332,15.77057945781915,15.642099627402887,15.7558012008667,415072000
2012-02-27,15.722620204347912,15.939469912584839,15.570917218976252,15.856832504272461,547582000
2012-02-28,15.923187953545407,16.147878646850586,15.859550449052193,16.147878646850586,600387200
2012-02-29,16.333354157411613,16.515821641676233,16.156617573441945,16.359893798828125,952011200
2012-03-01,16.532715024015328,16.533923055647847,16.249212549787117,16.421123504638672,683270000
2012-03-02,16.414183414251788,16.491391111355906,16.362307328370527,16.442533493041992,431712400
2012-03-05,16.449774289159603,16.51190254267721,15.864069086341118,16.080015182495117,809124400
2012-03-06,15.79350001786808,16.096002453829634,15.569110528358957,15.992554664611816,810238800
2012-03-07,16.189792350800822,16.219348847155757,15.782634298397898,16.005516052246094,798520800
2012-03-08,16.126164705435045,16.376491469666565,16.048654155881277,16.346332550048828,516457200
2012-03-09,16.4132818457717,16.519746474176372,16.380106077196995,16.442235946655273,418919200
2012-03-12,16.557139928516595,16.648223876953125,16.497422915160314,16.648223876953125,407282400
2012-03-13,16.815311572836038,17.13621144075794,16.761323841265803,17.133798599243164,690855200
2012-03-14,17.433894764113813,17.936658277155004,17.35396976850092,17.78163719177246,1418844000
2012-03-15,18.084136118159844,18.096200326877504,17.44897083090834,17.660390853881836,1159718000
2012-03-16,17.635056173887843,17.77017209132106,17.43238229773802,17.66069221496582,825487600
2012-03-19,18.046735990497947,18.149278527888143,17.76564641213099,18.129072189331055,901236000
2012-03-20,18.081120197534457,18.30400040512962,17.83893725671036,18.275651931762695,816662000
2012-03-21,18.17853750632907,18.386942293578905,18.138426023592146,18.17129898071289,644042000
2012-03-22,18.028940271492583,18.231615719436295,17.961081123261888,18.075990676879883,623870800
2012-03-23,18.110677993557125,18.150187070420188,17.927004033675942,17.976768493652344,430488800
2012-03-26,18.089560162050418,18.311538331405327,17.95293826367396,18.30640983581543,595742000
2012-03-27,18.282285180105543,18.586899169677526,18.278665917874722,18.532611846923828,607129600
2012-03-28,18.65023399750183,18.742825582310957,18.40684465061564,18.6273136138916,655460400
2012-03-29,18.481337585716656,18.59534191644641,18.31395115677916,18.39327049255371,608238400
2012-03-30,18.360399645590707,18.41438577036697,18.033768852709358,18.082326889038086,731038000
2012-04-02,18.151094133682935,18.66200136187305,18.107361773825595,18.657779693603516,598351600
2012-04-03,18.919268711703573,19.06735572420019,18.774804184671282,18.980192184448242,834559600
